ID,DATOP,FLTID,DEPSTN,ARRSTN,STD,STA,STATUS,AC,target
train_id_8060,August,TU 0216 ,TUN,IST,8/14/2016 16:00,2016-08-14 18.30.00,ATA,TU 320IMU,Severe
train_id_8061,August,TU 0928 ,TUN,MRS,8/14/2016 16:15,2016-08-14 17.50.00,ATA,TU 332IFM,Severe
train_id_8062,August,TU 6290 ,DJE,CDG,8/14/2016 13:20,2016-08-14 15.55.00,ATA,TU 736IOM,Common
train_id_8063,August,TU 0472 ,TUN,VCE,8/14/2016 13:15,2016-08-14 15.00.00,ATA,TU 31BIMO,Common
train_id_8064,August,TU 0642 ,TUN,VIE,8/14/2016 13:45,2016-08-14 16.00.00,ATA,TU 32AIMD,Common
train_id_8065,August,TU 0606 ,TUN,MAD,8/14/2016 14:30,2016-08-14 16.35.00,ATA,TU 31BIMQ,ONTIME
train_id_8066,August,TU 0852 ,TUN,FCO,8/14/2016 14:25,2016-08-14 15.50.00,ATA,TU 320IMT,ONTIME
train_id_8067,August,TU 0463 ,LYS,MIR,8/14/2016 14:40,2016-08-14 16.40.00,ATA,TU 31AIMJ,Common
train_id_8068,August,TU 0875 ,GVA,DJE,8/14/2016 14:50,2016-08-14 17.10.00,ATA,TU 736IOL,ONTIME
train_id_8069,August,TU 0473 ,VCE,TUN,8/14/2016 15:50,2016-08-14 17.30.00,ATA,TU 31BIMO,ONTIME
train_id_8070,August,TU 0635 ,ORY,DJE,8/14/2016 16:05,2016-08-14 18.50.00,ATA,TU 31AIMK,Medium
train_id_8071,August,TU 0791 ,LHR,TUN,8/14/2016 16:55,2016-08-14 19.55.00,ATA,TU 32AIML,Severe
train_id_8072,August,TU 0853 ,FCO,TUN,8/14/2016 16:50,2016-08-14 18.05.00,ATA,TU 320IMT,ONTIME
train_id_8073,August,TU 0999 ,NCE,TUN,8/14/2016 16:35,2016-08-14 18.05.00,ATA,TU 32AIMF,Medium
train_id_8074,August,TU 9144 ,DJE,MIR,8/14/2016 18:00,2016-08-14 18.45.00,ATA,TU 736IOR,ONTIME
train_id_8075,August,TU 0706 ,CMN,TUN,8/14/2016 19:35,2016-08-14 22.00.00,ATA,TU 32AIMH,ONTIME
train_id_8076,August,TU 0398 ,OUA,TUN,8/15/2016 0:55,2016-08-15 05.10.00,ATA,TU 320IMV,Medium
train_id_8077,August,TU 0564 ,NKC,TUN,8/15/2016 0:30,2016-08-15 04.45.00,ATA,TU 320IMT,Medium
train_id_8078,August,TU 0462 ,MIR,LYS,8/15/2016 5:00,2016-08-15 07.05.00,ATA,TU 736IOR,ONTIME
train_id_8079,August,TU 0338 ,TUN,ALG,8/15/2016 7:30,2016-08-15 08.50.00,ATA,TU 32AIMG,Common
train_id_8080,August,TU 0856 ,TUN,MXP,8/15/2016 8:00,2016-08-15 09.45.00,ATA,TU 736IOP,Common
train_id_8081,August,TU 0514 ,TUN,BCN,8/15/2016 8:05,2016-08-15 09.50.00,ATA,TU 32AIMI,Common
train_id_8082,August,TU 0750 ,TUN,LYS,8/15/2016 8:00,2016-08-15 09.50.00,ATA,TU 320IMT,Common
train_id_8083,August,TU 0996 ,TUN,NCE,8/15/2016 7:50,2016-08-15 09.20.00,ATA,TU 32AIMD,Common
train_id_8084,August,TU 0931 ,MRS,TUN,8/15/2016 8:50,2016-08-15 10.25.00,ATA,TU 32AIMF,ONTIME
train_id_8085,August,AT 0624 ,OUD,ORY,8/15/2016 8:20,2016-08-15 11.00.00,ATA,TU 32AIMN,Common
train_id_8086,August,TU 0515 ,BCN,TUN,8/15/2016 10:40,2016-08-15 12.10.00,ATA,TU 32AIMI,Common
train_id_8087,August,TU 0318 ,TUN,LIS,8/15/2016 14:35,2016-08-15 17.30.00,ATA,TU 736IOL,Medium
train_id_8088,August,TU 0363 ,BLQ,TUN,8/15/2016 11:20,2016-08-15 12.55.00,ATA,TU 320IMR,Common
train_id_8089,August,AT 0621 ,AMS,AHU,8/15/2016 11:00,2016-08-15 14.10.00,ATA,TU 32AIMP,ONTIME
train_id_8090,August,TU 0902 ,TUN,MRS,8/15/2016 11:25,2016-08-15 13.00.00,ATA,TU 32AIMF,Common
train_id_8091,August,TU 0903 ,MRS,TUN,8/15/2016 13:50,2016-08-15 15.25.00,ATA,TU 32AIMF,Common
train_id_8092,August,TU 0441 ,ORY,MIR,8/15/2016 14:20,2016-08-15 16.55.00,ATA,TU 736IOR,Common
train_id_8093,August,TU 0998 ,TUN,NCE,8/15/2016 14:15,2016-08-15 15.45.00,ATA,TU 320IMR,Medium
train_id_8094,August,TU 0374 ,TUN,ALG,8/15/2016 13:45,2016-08-15 15.05.00,ATA,TU 332IFN,Medium
train_id_8095,August,TU 0721 ,ORY,TUN,8/15/2016 16:10,2016-08-15 18.35.00,ATA,TU 32AIMI,Medium
train_id_8096,August,TU 0606 ,TUN,MAD,8/15/2016 14:30,2016-08-15 16.35.00,ATA,TU 32AIMH,Common
train_id_8097,August,AT 0620 ,AHU,AMS,8/15/2016 15:00,2016-08-15 18.15.00,ATA,TU 32AIMP,ONTIME
train_id_8098,August,TU 6231 ,CDG,TUN,8/15/2016 16:20,2016-08-15 18.50.00,ATA,TU 736IOP,Medium
train_id_8099,August,TU 0709 ,ORN,TUN,8/15/2016 16:00,2016-08-15 17.40.00,ATA,TU 320IMT,Severe
train_id_8100,August,TU 0724 ,TUN,ORY,8/15/2016 18:20,2016-08-15 20.40.00,ATA,TU 32AIMD,Medium
train_id_8101,August,AT 0682 ,TNG,BRU,8/15/2016 15:25,2016-08-15 18.15.00,ATA,TU 32AIMM,ONTIME
train_id_8102,August,TU 0283 ,TLS,TUN,8/15/2016 16:05,2016-08-15 18.00.00,ATA,TU 736ION,Severe
train_id_8103,August,TU 0791 ,LGW,TUN,8/15/2016 16:05,2016-08-15 18.45.00,ATA,TU 32AIMG,Severe
train_id_8104,August,TU 0735 ,ORY,DJE,8/15/2016 17:10,2016-08-15 19.55.00,ATA,TU 31AIMK,ONTIME
train_id_8105,August,TU 0431 ,LYS,DJE,8/15/2016 16:50,2016-08-15 19.10.00,ATA,TU 736IOK,Common
train_id_8106,August,TU 0375 ,ALG,TUN,8/15/2016 16:05,2016-08-15 17.15.00,ATA,TU 332IFN,Severe
train_id_8107,August,TU 0853 ,FCO,TUN,8/15/2016 16:50,2016-08-15 18.05.00,ATA,TU 31BIMO,Common
train_id_8108,August,TU 0607 ,MAD,TUN,8/15/2016 17:25,2016-08-15 19.35.00,ATA,TU 32AIMH,Medium
train_id_8109,August,AT 0688 ,OUD,MAD,8/15/2016 16:25,2016-08-15 19.20.00,ATA,TU 32AIML,Severe
train_id_8110,August,TU 0247 ,SXB,TUN,8/15/2016 16:50,2016-08-15 19.05.00,ATA,TU 320IMW,Severe
train_id_8111,August,TU 0929 ,MRS,TUN,8/15/2016 18:40,2016-08-15 20.15.00,ATA,TU 32AIMF,Common
train_id_8112,August,AT 0679 ,BRU,NDR,8/15/2016 19:05,2016-08-15 21.55.00,ATA,TU 32AIMM,Common
train_id_8113,August,TU 0215 ,IST,TUN,8/15/2016 23:25,2016-08-16 02.15.00,ATA,TU 320IMR,ONTIME
train_id_8114,August,TU 0725 ,ORY,TUN,8/16/2016 6:00,2016-08-16 08.25.00,ATA,TU 32AIMD,Common
train_id_8115,August,TU 0250 ,MIR,NCE,8/16/2016 6:00,2016-08-16 07.40.00,ATA,TU 736IOR,ONTIME
train_id_8116,August,TU 0634 ,DJE,ORY,8/16/2016 6:05,2016-08-16 08.50.00,ATA,TU 736IOK,ONTIME
train_id_8117,August,TU 0602 ,TUN,ZRH,8/16/2016 6:10,2016-08-16 08.15.00,ATA,TU 736IOM,Common
train_id_8118,August,TU 0514 ,TUN,BCN,8/16/2016 8:05,2016-08-16 09.50.00,ATA,TU 32AIMD,Severe
train_id_8119,August,TU 0515 ,BCN,TUN,8/16/2016 10:40,2016-08-16 12.15.00,ATA,TU 32AIMD,Severe
train_id_8120,August,TU 0226 ,TUN,BEG,8/16/2016 6:15,2016-08-16 08.25.00,ATA,TU 320IMR,Common
train_id_8121,August,TU 0880 ,TUN,AMS,8/16/2016 5:55,2016-08-16 08.45.00,ATA,TU 320IMS,Medium
train_id_8122,August,TU 0930 ,TUN,MRS,8/16/2016 6:25,2016-08-16 08.00.00,ATA,TU 32AIMF,Common
train_id_8123,August,TU 0719 ,ORY,TUN,8/16/2016 12:40,2016-08-16 15.05.00,ATA,TU 32AIMF,Severe
train_id_8124,August,TU 0718 ,TUN,ORY,8/16/2016 9:20,2016-08-16 11.40.00,ATA,TU 32AIMF,Severe
train_id_8125,August,TU 7240 ,MIR,PRG,8/16/2016 7:00,2016-08-16 09.40.00,ATA,TU 31AIMJ,Common
train_id_8126,August,TU 0711 ,TUN,CMN,8/16/2016 7:00,2016-08-16 09.40.00,ATA,TU 32AIMN,Common
train_id_8127,August,TU 0716 ,TUN,ORY,8/16/2016 6:50,2016-08-16 09.10.00,ATA,TU 332IFM,Common
train_id_8128,August,TU 0726 ,MIR,BRU,8/16/2016 7:25,2016-08-16 10.15.00,ATA,TU 32AIMI,ONTIME
train_id_8129,August,TU 0248 ,TUN,PRG,8/16/2016 7:10,2016-08-16 09.45.00,ATA,TU 320IMT,Common
train_id_8130,August,AT 0696 ,NDR,DUS,8/16/2016 6:35,2016-08-16 09.40.00,ATA,TU 32AIMP,ONTIME
train_id_8131,August,TU 0227 ,BEG,TUN,8/16/2016 9:15,2016-08-16 11.15.00,ATA,TU 320IMR,ONTIME
train_id_8132,August,TU 0931 ,MRS,TUN,8/16/2016 8:50,2016-08-16 10.25.00,ATA,TU 32AIMF,Medium
train_id_8133,August,TU 0744 ,TUN,FRA,8/16/2016 8:55,2016-08-16 11.25.00,ATA,TU 31BIMO,Severe
train_id_8134,August,TU 0216 ,TUN,IST,8/16/2016 15:55,2016-08-16 18.30.00,ATA,TU 32AIMG,Severe
train_id_8135,August,TU 0997 ,NCE,TUN,8/16/2016 10:15,2016-08-16 11.45.00,ATA,TU 32AIMG,Common
train_id_8136,August,TU 0397 ,TUN,OUA,8/16/2016 15:15,2016-08-16 19.35.00,ATA,TU 320IMW,Severe
train_id_8137,August,UG 0401 ,DJE,TUN,8/16/2016 21:30,2016-08-16 22.20.00,ATA,TU 736IOL,ONTIME
train_id_8138,August,TU 0282 ,TUN,TLS,8/17/2016 6:50,2016-08-17 08.45.00,ATA,TU 736IOP,Medium
train_id_8139,August,UG 1300 ,TUN,MLA,8/17/2016 9:30,2016-08-17 11.40.00,DEP,UG AT7LBE,Common
train_id_8140,August,TU 8956 ,MIR,LJU,8/17/2016 10:10,2016-08-17 12.10.00,ATA,TU 31AIMJ,ONTIME
train_id_8141,August,TU 0718 ,TUN,ORY,8/17/2016 9:20,2016-08-17 11.40.00,ATA,TU 32AIMF,Common
train_id_8142,August,TU 6141 ,LJU,DJE,8/17/2016 10:00,2016-08-17 12.20.00,ATA,TU 736IOK,ONTIME
train_id_8143,August,TU 0848 ,BEY,TUN,8/17/2016 9:40,2016-08-17 13.10.00,ATA,TU 320IMU,Common
train_id_8144,August,AT 0627 ,BRU,AHU,8/17/2016 10:00,2016-08-17 12.50.00,ATA,TU 32AIMM,Common
train_id_8145,August,TU 0723 ,ORY,TUN,8/17/2016 17:50,2016-08-17 20.15.00,ATA,TU 32AIMD,ONTIME
train_id_8146,August,TU 0319 ,LIS,TUN,8/17/2016 18:05,2016-08-17 20.50.00,ATA,TU 736IOL,ONTIME
train_id_8147,August,TU 0399 ,ABJ,NIM,8/17/2016 22:40,2016-08-18 00.40.00,ATA,TU 320IMU,Severe
train_id_8148,August,TU 0400 ,NIM,TUN,8/18/2016 1:30,2016-08-18 05.15.00,ATA,TU 320IMU,Severe
train_id_8149,August,UG 0400 ,TUN,DJE,8/17/2016 19:50,2016-08-17 20.45.00,ATA,TU 736ION,ONTIME
train_id_8150,August,UG 0401 ,DJE,TUN,8/17/2016 21:30,2016-08-17 22.20.00,ATA,TU 736ION,Medium
train_id_8151,August,TU 0725 ,ORY,TUN,8/18/2016 6:00,2016-08-18 08.25.00,ATA,TU 320IMT,ONTIME
train_id_8152,August,TU 0634 ,DJE,ORY,8/18/2016 6:05,2016-08-18 08.50.00,ATA,TU 31AIMK,ONTIME
train_id_8153,August,TU 0682 ,DJE,NCE,8/18/2016 6:10,2016-08-18 08.05.00,ATA,TU 736IOK,Common
train_id_8154,August,TU 0214 ,TUN,IST,8/18/2016 6:15,2016-08-18 08.50.00,ATA,TU 320IMW,Common
train_id_8155,August,TU 0930 ,TUN,MRS,8/18/2016 6:25,2016-08-18 08.00.00,ATA,TU 32AIMD,Medium
train_id_8156,August,TU 0790 ,TUN,LGW,8/18/2016 6:45,2016-08-18 09.30.00,ATA,TU 320IMV,Common
train_id_8157,August,TU 0788 ,TUN,BRU,8/18/2016 7:30,2016-08-18 10.05.00,ATA,TU 320IMS,Common
train_id_8158,August,TU 0856 ,TUN,MXP,8/18/2016 8:00,2016-08-18 09.45.00,ATA,TU 31BIMQ,Common
train_id_8159,August,TU 0744 ,TUN,FRA,8/18/2016 8:50,2016-08-18 11.25.00,ATA,TU 320IMT,Common
train_id_8160,August,TU 0718 ,TUN,ORY,8/18/2016 9:20,2016-08-18 11.40.00,ATA,TU 332IFN,Severe
train_id_8161,August,TU 0635 ,ORY,DJE,8/18/2016 9:50,2016-08-18 12.35.00,ATA,TU 31AIMK,Common
train_id_8162,August,TU 0998 ,TUN,NCE,8/18/2016 14:15,2016-08-18 15.45.00,ATA,TU 320IMT,Severe
train_id_8163,August,TU 0852 ,TUN,FCO,8/18/2016 14:30,2016-08-18 15.50.00,ATA,TU 320IMV,Severe
train_id_8164,August,TU 0745 ,FRA,TUN,8/18/2016 12:25,2016-08-18 14.50.00,ATA,TU 320IMT,Common
train_id_8165,August,TU 0720 ,TUN,ORY,8/18/2016 12:25,2016-08-18 14.45.00,ATA,TU 32AIMF,Severe
train_id_8166,August,TU 0251 ,NCE,MIR,8/18/2016 14:30,2016-08-18 16.15.00,ATA,TU 32AIMI,Medium
train_id_8167,August,TU 0208 ,TUN,NTE,8/18/2016 13:20,2016-08-18 15.45.00,ATA,TU 736ION,Common
train_id_8168,August,TU 0734 ,DJE,ORY,8/18/2016 13:30,2016-08-18 16.10.00,ATA,TU 31AIMK,Common
train_id_8169,August,AT 0685 ,AMS,NDR,8/18/2016 11:00,2016-08-18 14.05.00,ATA,TU 32AIMP,Common
train_id_8170,August,TU 0642 ,TUN,VIE,8/18/2016 13:45,2016-08-18 16.00.00,ATA,TU 320IMW,Common
train_id_8171,August,TU 0903 ,MRS,TUN,8/18/2016 13:50,2016-08-18 15.25.00,ATA,TU 736IOP,Common
train_id_8172,August,TU 0722 ,TUN,ORY,8/18/2016 13:55,2016-08-18 16.20.00,ATA,TU 332IFM,Medium
train_id_8173,August,TU 0375 ,ALG,TUN,8/18/2016 16:05,2016-08-18 17.15.00,ATA,TU 320IMU,Medium
train_id_8174,August,TU 0680 ,MIR,MRS,8/18/2016 17:15,2016-08-18 19.00.00,ATA,TU 32AIMI,Medium
train_id_8175,August,TU 0395 ,TUN,BKO,8/18/2016 14:50,2016-08-18 19.35.00,ATA,TU 320IMR,Severe
train_id_8176,August,TU 0705 ,TUN,CMN,8/18/2016 16:00,2016-08-18 18.40.00,ATA,TU 31BIMQ,Medium
train_id_8177,August,TU 0735 ,ORY,DJE,8/18/2016 17:05,2016-08-18 19.50.00,ATA,TU 31AIMK,Common
train_id_8178,August,TU 0643 ,VIE,TUN,8/18/2016 16:50,2016-08-18 19.00.00,ATA,TU 320IMW,Common
train_id_8179,August,TU 2500 ,DJE,CDG,8/18/2016 17:25,2016-08-18 20.15.00,ATA,TU 736IOK,ONTIME
train_id_8180,August,TU 0929 ,MRS,TUN,8/18/2016 18:40,2016-08-18 20.15.00,ATA,TU 736IOP,Medium
train_id_8181,August,TU 0283 ,TLS,TUN,8/18/2016 17:00,2016-08-18 18.55.00,ATA,TU 736IOL,Severe
train_id_8182,August,TU 2900 ,MIR,NCE,8/18/2016 17:40,2016-08-18 19.25.00,ATA,TU 736IOR,Common
train_id_8183,August,TU 3501 ,TUN,EBL,8/18/2016 20:00,2016-08-18 23.50.00,ATA,TU 320IMV,Common
train_id_8184,August,TU 9008 ,TUN,DJE,8/19/2016 2:30,2016-08-19 03.20.00,ATA,TU 736IOP,ONTIME
train_id_8185,August,TU 0722 ,TUN,ORY,8/19/2016 13:55,2016-08-19 16.20.00,ATA,TU 332IFM,Severe
train_id_8186,August,TU 0723 ,ORY,TUN,8/19/2016 17:50,2016-08-19 20.20.00,ATA,TU 332IFM,Severe
train_id_8187,August,TU 0789 ,BRU,TUN,8/19/2016 11:35,2016-08-19 14.10.00,ATA,5K 343TQY,Medium
train_id_8188,August,TU 0902 ,TUN,MRS,8/19/2016 11:25,2016-08-19 13.00.00,ATA,TU 32AIMF,Common
train_id_8189,August,TU 0472 ,TUN,VCE,8/19/2016 13:15,2016-08-19 14.55.00,ATA,TU 320IMS,Common
train_id_8190,August,TU 0430 ,DJE,LYS,8/19/2016 13:55,2016-08-19 16.10.00,ATA,TU 31AIMK,ONTIME
train_id_8191,August,TU 2502 ,DJE,CDG,8/19/2016 20:40,2016-08-19 23.20.00,ATA,TU 736IOM,Medium
train_id_8192,August,TU 2503 ,CDG,DJE,8/20/2016 1:20,2016-08-20 04.00.00,ATA,TU 736IOM,ONTIME
train_id_8193,August,TU 0874 ,DJE,GVA,8/20/2016 6:15,2016-08-20 08.35.00,ATA,TU 31AIMK,ONTIME
train_id_8194,August,TU 0553 ,HAM,NBE,8/20/2016 10:25,2016-08-20 13.20.00,ATA,TU 32AIMF,Common
train_id_8195,August,TU 0719 ,ORY,TUN,8/20/2016 12:40,2016-08-20 15.05.00,ATA,TU 320IMS,Severe
train_id_8196,August,AT 0694 ,NDR,FRA,8/20/2016 14:05,2016-08-20 17.05.00,ATA,TU 32AIMM,Medium
train_id_8197,January,TU 0903 ,MRS,TUN,1/8/2016 16:35,2016-01-08 18.10.00,ATA,TU 320IMW,Common
train_id_8198,January,TU 0441 ,ORY,MIR,1/8/2016 16:55,2016-01-08 19.25.00,ATA,TU 31AIMK,Common
train_id_8199,January,TU 0555 ,SXB,DJE,1/8/2016 17:10,2016-01-08 19.50.00,ATA,TU 736IOQ,ONTIME
train_id_8200,January,TU 0635 ,ORY,DJE,1/8/2016 17:15,2016-01-08 20.00.00,ATA,TU 31AIMJ,Common
train_id_8201,January,TU 0716 ,TUN,ORY,1/9/2016 7:35,2016-01-09 09.55.00,ATA,TU 32AIMN,Common
train_id_8202,January,TU 0725 ,ORY,TUN,1/9/2016 8:00,2016-01-09 10.25.00,ATA,TU 32AIMP,ONTIME
train_id_8203,January,TU 0463 ,LYS,MIR,1/9/2016 8:50,2016-01-09 10.55.00,ATA,TU 736IOR,Common
train_id_8204,January,TU 0727 ,BRU,MIR,1/9/2016 9:05,2016-01-09 11.50.00,ATA,TU 32AIMD,Common
train_id_8205,January,TU 6499 ,MUC,NBE,1/9/2016 9:20,2016-01-09 11.35.00,ATA,TU 32AIML,Common
train_id_8206,January,TU 6592 ,DJE,NBE,1/9/2016 14:00,2016-01-09 14.45.00,ATA,TU 32AIML,ONTIME
train_id_8207,January,TU 0646 ,NBE,FRA,1/9/2016 13:50,2016-01-09 16.30.00,ATA,TU 736IOP,Common
train_id_8208,January,TU 0603 ,TUN,DJE,1/9/2016 13:25,2016-01-09 14.20.00,ATA,TU 736IOK,Medium
train_id_8209,January,TU 0648 ,DJE,FRA,1/9/2016 14:15,2016-01-09 17.10.00,ATA,TU 32AIMD,Common
train_id_8210,January,TU 0251 ,NCE,MIR,1/9/2016 14:40,2016-01-09 16.25.00,ATA,TU 736IOR,ONTIME
train_id_8211,January,TU 0722 ,TUN,ORY,1/9/2016 14:30,2016-01-09 17.00.00,ATA,TU 32AIMN,Common
train_id_8212,January,TU 0721 ,ORY,TUN,1/9/2016 15:40,2016-01-09 18.05.00,ATA,TU 320IMT,Common
train_id_8213,January,TU 0903 ,MRS,TUN,1/9/2016 15:50,2016-01-09 17.25.00,ATA,TU 736ION,Common
train_id_8214,January,TU 0928 ,TUN,MRS,1/9/2016 15:35,2016-01-09 17.10.00,ATA,TU 736IOL,Common
train_id_8215,January,TU 0216 ,TUN,IST,1/9/2016 16:00,2016-01-09 18.35.00,ATA,TU 320IMU,ONTIME
train_id_8216,January,TU 0851 ,LYS,TUN,1/9/2016 14:55,2016-01-09 16.50.00,ATA,TU 320IMS,Severe
train_id_8217,January,TU 6593 ,NBE,DJE,1/9/2016 23:00,2016-01-09 23.45.00,ATA,TU 32AIML,ONTIME
train_id_8218,January,TU 0716 ,TUN,ORY,1/10/2016 7:35,2016-01-10 09.55.00,ATA,TU 32AIMN,Common
train_id_8219,January,TU 0725 ,ORY,TUN,1/10/2016 8:00,2016-01-10 10.25.00,ATA,TU 31BIMQ,ONTIME
train_id_8220,January,TU 0788 ,TUN,BRU,1/10/2016 8:00,2016-01-10 10.35.00,ATA,TU 320IMS,Common
train_id_8221,January,TU 0745 ,FRA,TUN,1/10/2016 10:30,2016-01-10 12.55.00,ATA,TU 32AIMF,Common
train_id_8222,January,TU 0472 ,TUN,VCE,1/10/2016 13:00,2016-01-10 14.40.00,ATA,TU 31BIMQ,Severe
train_id_8223,January,TU 0753 ,FCO,TUN,1/12/2016 10:05,2016-01-12 11.20.00,ATA,TU 736IOQ,ONTIME
train_id_8224,January,TU 0700 ,TUN,ZRH,1/12/2016 10:00,2016-01-12 12.05.00,ATA,TU 32AIMH,Common
train_id_8225,January,TU 0717 ,ORY,TUN,1/12/2016 10:55,2016-01-12 13.20.00,ATA,TU 320IMT,Common
train_id_8226,January,TU 0756 ,TUN,MXP,1/15/2016 12:30,2016-01-15 14.15.00,ATA,TU 320IMT,Severe
train_id_8227,January,TU 9000 ,MIR,TUN,1/15/2016 10:30,2016-01-15 11.05.00,ATA,TU 31AIMK,ONTIME
train_id_8228,January,TU 0999 ,NCE,TUN,1/15/2016 16:05,2016-01-15 17.40.00,ATA,TU 32AIMP,Severe
train_id_8229,January,TU 0554 ,TUN,SXB,1/15/2016 15:15,2016-01-15 17.35.00,ATA,TU 736IOL,Medium
train_id_8230,January,TU 0543 ,MUC,TUN,1/15/2016 15:55,2016-01-15 18.05.00,ATA,TU 736IOK,Medium
train_id_8231,January,TU 0629 ,BOD,TUN,1/15/2016 16:20,2016-01-15 18.30.00,ATA,TU 736IOP,Medium
train_id_8232,January,TU 9001 ,TUN,MIR,1/15/2016 17:46,2016-01-15 18.15.00,ATA,TU 31AIMK,ONTIME
train_id_8233,January,TU 0680 ,MIR,MRS,1/16/2016 7:00,2016-01-16 08.45.00,ATA,TU 32AIMN,Severe
train_id_8234,January,TU 0681 ,MRS,MIR,1/16/2016 10:50,2016-01-16 12.35.00,ATA,TU 32AIMN,Severe
train_id_8235,January,TU 0681 ,MIR,TUN,1/16/2016 13:25,2016-01-16 14.00.00,ATA,TU 32AIMN,Severe
train_id_8236,January,TU 6497 ,DJE,NBE,1/16/2016 15:45,2016-01-16 16.30.00,ATA,TU 32AIMI,Severe
train_id_8237,January,TU 0395 ,TUN,BKO,1/17/2016 19:40,2016-01-18 00.25.00,ATA,TU 31BIMQ,Severe
train_id_8238,January,TU 0282 ,TUN,TLS,1/17/2016 13:40,2016-01-17 15.35.00,ATA,TU 736IOP,Medium
train_id_8239,January,TU 0694 ,DJE,MRS,1/17/2016 14:00,2016-01-17 15.55.00,ATA,TU 736IOL,Common
train_id_8240,January,TU 0753 ,FCO,TUN,1/19/2016 10:05,2016-01-19 11.20.00,ATA,TU 736IOL,ONTIME
train_id_8241,January,TU 0700 ,TUN,ZRH,1/19/2016 10:00,2016-01-19 12.05.00,ATA,TU 32AIMI,ONTIME
train_id_8242,January,TU 0881 ,AMS,TUN,1/19/2016 10:00,2016-01-19 12.50.00,ATA,TU 736IOK,Common
train_id_8243,January,TU 0711 ,TUN,CMN,1/21/2016 6:55,2016-01-21 09.40.00,ATA,TU 320IMS,ONTIME
train_id_8244,January,TU 0700 ,TUN,ZRH,1/26/2016 10:00,2016-01-26 12.05.00,ATA,TU 32AIMF,Common
train_id_8245,January,TU 0931 ,MRS,TUN,1/26/2016 10:20,2016-01-26 11.55.00,ATA,TU 320IMS,Medium
train_id_8246,January,TU 0712 ,CMN,TUN,1/26/2016 10:30,2016-01-26 12.55.00,ATA,TU 320IMW,ONTIME
train_id_8247,January,TU 0375 ,ALG,TUN,1/26/2016 10:45,2016-01-26 11.55.00,ATA,TU 320IMR,ONTIME
train_id_8248,January,TU 0745 ,FRA,TUN,1/26/2016 10:30,2016-01-26 12.55.00,ATA,TU 736IOK,Common
train_id_8249,January,TU 0996 ,TUN,NCE,1/29/2016 7:45,2016-01-29 09.15.00,ATA,TU 32AIMF,Common
train_id_8250,January,TU 0725 ,ORY,TUN,1/29/2016 8:00,2016-01-29 10.25.00,ATA,TU 32AIML,Medium
train_id_8251,January,TU 0788 ,TUN,BRU,1/29/2016 8:00,2016-01-29 10.35.00,ATA,TU 320IMT,Common
train_id_8252,January,TU 0719 ,ORY,TUN,1/30/2016 13:25,2016-01-30 15.45.00,ATA,TU 32AIMC,Severe
train_id_8253,February,TU 0791 ,LGW,TUN,2/4/2016 10:45,2016-02-04 13.35.00,ATA,TU 31BIMQ,Medium
train_id_8254,February,TU 0814 ,CAI,TUN,2/4/2016 11:00,2016-02-04 14.20.00,ATA,TU 320IMS,Common
train_id_8255,February,TU 0725 ,ORY,TUN,2/6/2016 8:00,2016-02-06 10.25.00,ATA,TU 32AIMN,Common
train_id_8256,February,TU 0788 ,TUN,BRU,2/6/2016 8:00,2016-02-06 10.35.00,ATA,TU 32AIMC,Common
train_id_8257,February,TU 0374 ,TUN,ALG,2/6/2016 8:15,2016-02-06 09.35.00,ATA,TU 320IMR,Common
train_id_8258,February,TU 0680 ,MIR,MRS,2/13/2016 7:00,2016-02-13 08.45.00,ATA,TU 31AIMK,Common
train_id_8259,February,TU 0788 ,TUN,BRU,2/13/2016 8:00,2016-02-13 10.35.00,ATA,TU 320IMW,ONTIME
train_id_8260,February,TU 0902 ,TUN,MRS,2/15/2016 13:15,2016-02-15 14.55.00,ATA,TU 736IOK,Medium
train_id_8261,February,TU 0753 ,FCO,TUN,2/21/2016 10:05,2016-02-21 11.20.00,ATA,TU 31BIMQ,ONTIME
train_id_8262,February,TU 0362 ,TUN,BLQ,2/22/2016 13:00,2016-02-22 14.35.00,ATA,TU 32AIMD,Common
train_id_8263,February,TU 0374 ,TUN,ALG,2/23/2016 8:15,2016-02-23 09.35.00,ATA,TU 320IMW,Common
train_id_8264,February,TU 6032 ,JED,TUN,2/27/2016 23:40,2016-02-28 04.40.00,ATA,TU 320IMS,ONTIME
train_id_8265,February,TU 6004 ,MED,TUN,2/27/2016 20:45,2016-02-28 01.20.00,ATA,TU 332IFM,Common
train_id_8266,February,TU 0217 ,IST,TUN,2/27/2016 20:10,2016-02-27 23.00.00,ATA,TU 32AIMG,Medium
train_id_8267,February,TU 0634 ,DJE,ORY,2/28/2016 13:35,2016-02-28 16.15.00,ATA,TU 31AIMJ,Common
train_id_8268,February,TU 0217 ,IST,TUN,2/28/2016 20:10,2016-02-28 23.00.00,ATA,TU 320IMS,ONTIME
train_id_8269,February,TU 9006 ,DJE,MIR,2/28/2016 21:20,2016-02-28 22.05.00,ATA,TU 736IOK,ONTIME
train_id_8270,February,TU 0902 ,TUN,MRS,2/29/2016 13:35,2016-02-29 15.15.00,ATA,TU 32AIML,Common
train_id_8271,March,TU 6050 ,JED,TUN,3/2/2016 2:30,2016-03-02 07.30.00,ATA,TU 320IMV,ONTIME
